"STREET_NAME","METER_CLASS","DATE_TYPE","TIME_BAND","LAST_RATE","OCCUPANCY_PCT","PROPOSED_RATE","FINAL_RATE","ADJUSTMENT_REASON"
"3400-3519 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3400-3519 MISSION ST","GMP","Weekend","Open-12pm",1.75,59,1.5,1.5,""
"3400-3519 MISSION ST","GMP","Weekend","12pm-3pm",2.25,68,2.25,2.25,""
"3400-3519 MISSION ST","GMP","Weekend","3pm-6pm",1.5,58,1.25,1.25,""
"3400-3519 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3500-3598 MISSION ST","Commercial","Weekday","Open-12pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3500-3598 MISSION ST","Commercial","Weekend","Open-12pm",1.75,,1.5,1.75,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","Commercial","Weekend","12pm-3pm",2,,1.75,2,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","Commercial","Weekend","3pm-6pm",1,,0.75,1,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3500-3598 MISSION ST","GMP","Weekday","Open-12pm",2.25,52,2,2.25,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","GMP","Weekday","12pm-3pm",2.25,57,2,2.25,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","GMP","Weekday","3pm-6pm",2.25,53,2,2.25,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3500-3598 MISSION ST","GMP","Weekend","Open-12pm",1.75,50,1.5,1.75,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","GMP","Weekend","12pm-3pm",2,57,1.75,2,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","GMP","Weekend","3pm-6pm",1,48,0.75,1,"Meter payment realization rate threshold applied"
"3500-3598 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3700-3898 MISSION ST","Commercial","Weekday","Open-12pm",2.25,39,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,43,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,40,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3700-3898 MISSION ST","Commercial","Weekend","Open-12pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","Commercial","Weekend","3pm-6pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3700-3898 MISSION ST","GMP","Weekday","Open-12pm",2.25,54,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","GMP","Weekday","12pm-3pm",2.25,57,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","GMP","Weekday","3pm-6pm",2.25,56,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3700-3898 MISSION ST","GMP","Weekend","Open-12pm",2.25,56,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","GMP","Weekend","12pm-3pm",2.25,56,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","GMP","Weekend","3pm-6pm",2.25,49,2,2.25,"Meter payment realization rate threshold applied"
"3700-3898 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3800-3899 MISSION ST","Commercial","Weekday","Open-12pm",2.25,38,2.25,2.25,""
"3800-3899 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,47,2.25,2.25,""
"3800-3899 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,39,2,2,""
"3800-3899 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3800-3899 MISSION ST","Commercial","Weekend","Open-12pm",2.5,55,2.25,2.5,"Meter payment realization rate threshold applied"
"3800-3899 MISSION ST","Commercial","Weekend","12pm-3pm",1.25,53,1,1.25,"Meter payment realization rate threshold applied"
"3800-3899 MISSION ST","Commercial","Weekend","3pm-6pm",1,54,0.75,1,"Meter payment realization rate threshold applied"
"3800-3899 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"3800-3899 MISSION ST","GMP","Weekday","Open-12pm",2.25,67,2.25,2.25,""
"3800-3899 MISSION ST","GMP","Weekday","12pm-3pm",2.25,66,2.25,2.25,""
"3800-3899 MISSION ST","GMP","Weekday","3pm-6pm",2.25,59,2,2,""
"3800-3899 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"3800-3899 MISSION ST","GMP","Weekend","Open-12pm",2.5,55,2.25,2.5,"Meter payment realization rate threshold applied"
"3800-3899 MISSION ST","GMP","Weekend","12pm-3pm",1.25,46,1,1.25,"Meter payment realization rate threshold applied"
"3800-3899 MISSION ST","GMP","Weekend","3pm-6pm",1,56,0.75,1,"Meter payment realization rate threshold applied"
"3800-3899 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4301-4398 MISSION ST","Commercial","Weekday","Open-12pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","Commercial","Weekday","12pm-3pm",2,,1.75,2,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","Commercial","Weekday","3pm-6pm",1.75,,1.5,1.75,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4301-4398 MISSION ST","Commercial","Weekend","Open-12pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","Commercial","Weekend","3pm-6pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4301-4398 MISSION ST","GMP","Weekday","Open-12pm",2.25,48,2,2.25,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","GMP","Weekday","12pm-3pm",2,48,1.75,2,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","GMP","Weekday","3pm-6pm",1.75,50,1.5,1.75,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4301-4398 MISSION ST","GMP","Weekend","Open-12pm",2.25,38,2,2.25,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","GMP","Weekend","12pm-3pm",2.25,44,2,2.25,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","GMP","Weekend","3pm-6pm",2.25,48,2,2.25,"Meter payment realization rate threshold applied"
"4301-4398 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4369-4499 MISSION ST","Commercial","Weekday","Open-12pm",2.25,39,2,2.25,"Meter payment realization rate threshold applied"
"4369-4499 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,39,2.25,2.25,""
"4369-4499 MISSION ST","Commercial","Weekday","3pm-6pm",1.75,40,1.75,1.75,""
"4369-4499 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4369-4499 MISSION ST","Commercial","Weekend","Open-12pm",1.25,40,1,1.25,"Meter payment realization rate threshold applied"
"4369-4499 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,42,2,2.25,"Meter payment realization rate threshold applied"
"4369-4499 MISSION ST","Commercial","Weekend","3pm-6pm",1.25,38,1,1.25,"Meter payment realization rate threshold applied"
"4369-4499 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4369-4499 MISSION ST","GMP","Weekday","Open-12pm",2.25,58,2,2.25,"Meter payment realization rate threshold applied"
"4369-4499 MISSION ST","GMP","Weekday","12pm-3pm",2.25,63,2.25,2.25,""
"4369-4499 MISSION ST","GMP","Weekday","3pm-6pm",1.75,64,1.75,1.75,""
"4369-4499 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4369-4499 MISSION ST","GMP","Weekend","Open-12pm",1.25,55,1,1.25,"Meter payment realization rate threshold applied"
"4369-4499 MISSION ST","GMP","Weekend","12pm-3pm",2.25,56,2,2.25,"Meter payment realization rate threshold applied"
"4369-4499 MISSION ST","GMP","Weekend","3pm-6pm",1.25,53,1,1.25,"Meter payment realization rate threshold applied"
"4369-4499 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4500-4599 MISSION ST","Commercial","Weekday","Open-12pm",2.25,42,2.25,2.25,""
"4500-4599 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,45,2.25,2.25,""
"4500-4599 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,44,2.25,2.25,""
"4500-4599 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4500-4599 MISSION ST","Commercial","Weekend","Open-12pm",2.25,38,2.25,2.25,""
"4500-4599 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,41,2.25,2.25,""
"4500-4599 MISSION ST","Commercial","Weekend","3pm-6pm",2.25,38,2.25,2.25,""
"4500-4599 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4500-4599 MISSION ST","GMP","Weekday","Open-12pm",2.25,64,2.25,2.25,""
"4500-4599 MISSION ST","GMP","Weekday","12pm-3pm",2.25,67,2.25,2.25,""
"4500-4599 MISSION ST","GMP","Weekday","3pm-6pm",2.25,67,2.25,2.25,""
"4500-4599 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4500-4599 MISSION ST","GMP","Weekend","Open-12pm",2.25,60,2.25,2.25,""
"4500-4599 MISSION ST","GMP","Weekend","12pm-3pm",2.25,61,2.25,2.25,""
"4500-4599 MISSION ST","GMP","Weekend","3pm-6pm",2.25,61,2.25,2.25,""
"4500-4599 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4600-4699 MISSION ST","Commercial","Weekday","Open-12pm",2.25,44,2.25,2.25,""
"4600-4699 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,45,2.25,2.25,""
"4600-4699 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,44,2.25,2.25,""
"4600-4699 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4600-4699 MISSION ST","Commercial","Weekend","Open-12pm",1.75,42,1.75,1.75,""
"4600-4699 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,44,2.25,2.25,""
"4600-4699 MISSION ST","Commercial","Weekend","3pm-6pm",1.75,44,1.5,1.5,""
"4600-4699 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4600-4699 MISSION ST","GMP","Weekday","Open-12pm",2.25,63,2.25,2.25,""
"4600-4699 MISSION ST","GMP","Weekday","12pm-3pm",2.25,63,2.25,2.25,""
"4600-4699 MISSION ST","GMP","Weekday","3pm-6pm",2.25,61,2.25,2.25,""
"4600-4699 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4600-4699 MISSION ST","GMP","Weekend","Open-12pm",1.75,63,1.75,1.75,""
"4600-4699 MISSION ST","GMP","Weekend","12pm-3pm",2.25,62,2.25,2.25,""
"4600-4699 MISSION ST","GMP","Weekend","3pm-6pm",1.75,57,1.5,1.5,""
"4600-4699 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4701-4799 MISSION ST","Commercial","Weekday","Open-12pm",2.25,39,2,2.25,"Meter payment realization rate threshold applied"
"4701-4799 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,43,2.25,2.25,""
"4701-4799 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,42,2.25,2.25,""
"4701-4799 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4701-4799 MISSION ST","Commercial","Weekend","Open-12pm",2,36,1.75,2,"Meter payment realization rate threshold applied"
"4701-4799 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,41,2.25,2.25,""
"4701-4799 MISSION ST","Commercial","Weekend","3pm-6pm",1.5,41,1.25,1.5,"Meter payment realization rate threshold applied"
"4701-4799 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4701-4799 MISSION ST","GMP","Weekday","Open-12pm",2.25,53,2,2.25,"Meter payment realization rate threshold applied"
"4701-4799 MISSION ST","GMP","Weekday","12pm-3pm",2.25,62,2.25,2.25,""
"4701-4799 MISSION ST","GMP","Weekday","3pm-6pm",2.25,61,2.25,2.25,""
"4701-4799 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4701-4799 MISSION ST","GMP","Weekend","Open-12pm",2,57,1.75,2,"Meter payment realization rate threshold applied"
"4701-4799 MISSION ST","GMP","Weekend","12pm-3pm",2.25,60,2.25,2.25,""
"4701-4799 MISSION ST","GMP","Weekend","3pm-6pm",1.5,56,1.25,1.5,"Meter payment realization rate threshold applied"
"4701-4799 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4801-4899 MISSION ST","Commercial","Weekday","Open-12pm",2,39,1.75,2,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,39,2,2.25,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,38,2.25,2.25,""
"4801-4899 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4801-4899 MISSION ST","Commercial","Weekend","Open-12pm",1.25,,1,1.25,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","Commercial","Weekend","3pm-6pm",1.5,,1.25,1.5,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4801-4899 MISSION ST","GMP","Weekday","Open-12pm",2,57,1.75,2,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","GMP","Weekday","12pm-3pm",2.25,59,2,2.25,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","GMP","Weekday","3pm-6pm",2.25,60,2.25,2.25,""
"4801-4899 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4801-4899 MISSION ST","GMP","Weekend","Open-12pm",1.25,55,1,1.25,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","GMP","Weekend","12pm-3pm",2.25,57,2,2.25,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","GMP","Weekend","3pm-6pm",1.5,51,1.25,1.5,"Meter payment realization rate threshold applied"
"4801-4899 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4900-4999 MISSION ST","Commercial","Weekday","Open-12pm",2.25,37,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,38,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,38,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4900-4999 MISSION ST","Commercial","Weekend","Open-12pm",2.25,33,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,35,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","Commercial","Weekend","3pm-6pm",2.25,32,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"4900-4999 MISSION ST","GMP","Weekday","Open-12pm",2.25,49,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","GMP","Weekday","12pm-3pm",2.25,51,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","GMP","Weekday","3pm-6pm",2.25,52,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"4900-4999 MISSION ST","GMP","Weekend","Open-12pm",2.25,47,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","GMP","Weekend","12pm-3pm",2.25,54,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","GMP","Weekend","3pm-6pm",2.25,46,2,2.25,"Meter payment realization rate threshold applied"
"4900-4999 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"5000-5099 MISSION ST","Commercial","Weekday","Open-12pm",2.25,38,2,2.25,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,38,2,2.25,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,36,2,2.25,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"5000-5099 MISSION ST","Commercial","Weekend","Open-12pm",2,32,1.75,2,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,32,2,2.25,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","Commercial","Weekend","3pm-6pm",2,42,1.75,2,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"5000-5099 MISSION ST","GMP","Weekday","Open-12pm",2.25,50,2,2.25,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","GMP","Weekday","12pm-3pm",2.25,56,2,2.25,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","GMP","Weekday","3pm-6pm",2.25,57,2,2.25,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"5000-5099 MISSION ST","GMP","Weekend","Open-12pm",2,51,1.75,2,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","GMP","Weekend","12pm-3pm",2.25,55,2,2.25,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","GMP","Weekend","3pm-6pm",2,57,1.75,2,"Meter payment realization rate threshold applied"
"5000-5099 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"5100-5198 MISSION ST","Commercial","Weekday","Open-12pm",2,39,1.75,2,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,44,2,2.25,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,42,2,2.25,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"5100-5198 MISSION ST","Commercial","Weekend","Open-12pm",1.5,43,1.25,1.5,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,43,2,2.25,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","Commercial","Weekend","3pm-6pm",1.75,40,1.5,1.75,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"5100-5198 MISSION ST","GMP","Weekday","Open-12pm",2,50,1.75,2,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","GMP","Weekday","12pm-3pm",2.25,58,2,2.25,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","GMP","Weekday","3pm-6pm",2.25,54,2,2.25,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"5100-5198 MISSION ST","GMP","Weekend","Open-12pm",1.5,53,1.25,1.5,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","GMP","Weekend","12pm-3pm",2.25,50,2,2.25,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","GMP","Weekend","3pm-6pm",1.75,52,1.5,1.75,"Meter payment realization rate threshold applied"
"5100-5198 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"5181-5299 MISSION ST","Commercial","Weekday","Open-12pm",2.25,43,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,38,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,40,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","Commercial","Weekday","6pm-Close",2.25,,2.25,2.25,""
"5181-5299 MISSION ST","Commercial","Weekend","Open-12pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","Commercial","Weekend","12pm-3pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","Commercial","Weekend","3pm-6pm",2.25,,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","Commercial","Weekend","6pm-Close",2.25,,2.25,2.25,""
"5181-5299 MISSION ST","GMP","Weekday","Open-12pm",2.25,46,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","GMP","Weekday","12pm-3pm",2.25,50,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","GMP","Weekday","3pm-6pm",2.25,50,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","GMP","Weekday","6pm-Close",2.25,,2.25,2.25,""
"5181-5299 MISSION ST","GMP","Weekend","Open-12pm",2.25,43,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","GMP","Weekend","12pm-3pm",2.25,42,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","GMP","Weekend","3pm-6pm",2.25,44,2,2.25,"Meter payment realization rate threshold applied"
"5181-5299 MISSION ST","GMP","Weekend","6pm-Close",2.25,,2.25,2.25,""
"5300-5398 MISSION ST","Commercial","Weekday","Open-12pm",2.25,39,2.25,2.25,""
"5300-5398 MISSION ST","Commercial","Weekday","12pm-3pm",2.25,43,2.25,2.25,""
"5300-5398 MISSION ST","Commercial","Weekday","3pm-6pm",2.25,40,2,2.25,"Meter payment realization rate threshold applied"
